Pickup Location,Drop Location,Ride Distance,Booking Value,Avg Customer Arrival Time,Driver Ratings,Avg Vehicle Arrival Time,Customer Rating,Hour,Cancelled by Customer,Cancelled by Driver,Completed,Incomplete,No Driver Found,Auto,Bike,Go Mini,Go Sedan,Premier Sedan,Uber XL,eBike,Cash,Credit Card,Debit Card,UPI,Uber Wallet,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
834,4464,7.01,168.81,4.33,4.33,2.77,4.4,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5774,803,1.21,32.61,7.66,3.11,4.93,2.51,14,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
785,3584,1.25,50.36,3.04,3.95,3.21,3.95,17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4130,797,26.93,362.705,5.64,3.93,1.89,4.0,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
757,5670,0.58,32.61,2.43,4.12,2.53,4.28,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3600,4870,1.87,55.17,9.05,3.42,6.94,2.83,17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4744,781,3.52,59.01,5.52,3.12,7.71,2.1,11,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2499,790,17.58,175.5,4.52,4.02,1.81,4.29,15,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
783,4464,9.63,129.3,3.54,4.29,1.67,4.46,16,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
799,747,4.64,69.77,2.43,3.92,1.59,3.93,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
784,3479,9.7,173.06,7.31,3.59,7.61,2.72,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2707,759,3.77,46.78,3.1,4.22,1.87,4.14,13,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
795,769,1.11,49.12,2.43,4.62,3.49,4.62,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
772,761,0.43,32.61,3.17,4.09,2.12,4.38,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5175,2583,17.28,184.15,7.11,3.22,6.04,2.62,16,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
761,3484,0.43,36.48,3.14,4.04,1.28,4.26,20,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
769,780,3.61,73.76,3.83,4.23,3.17,4.11,19,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5117,806,8.72,86.37,2.43,4.06,3.47,3.81,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
815,779,11.97,136.55,3.05,4.07,3.09,3.92,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
759,771,6.24,80.9,4.88,3.86,2.1,4.02,13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3716,808,22.68,362.705,3.75,4.51,2.52,4.71,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
770,5481,0.43,32.61,3.06,3.98,2.68,3.99,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
815,773,8.16,191.76,4.89,4.11,3.13,3.72,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
772,3484,9.22,206.08,4.8,4.14,3.46,4.15,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
770,710,0.73,40.58,3.99,4.03,2.37,3.99,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
772,799,15.41,190.91,9.46,2.82,7.75,2.13,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
800,3479,6.05,94.93,3.29,3.6,2.19,3.28,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5175,768,16.3,89.94,3.8,3.63,2.12,3.7,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3600,815,1.31,34.87,4.42,4.11,2.09,4.12,13,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3534,5670,1.2,43.96,2.43,3.93,2.7,3.75,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5592,788,9.79,112.73,4.34,4.42,2.79,4.13,17,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
749,796,26.93,339.54,2.88,4.56,2.79,4.52,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
782,3479,7.34,89.94,4.62,4.17,2.18,4.19,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
750,752,2.08,47.98,2.63,4.4,1.84,4.46,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3534,5174,0.43,36.19,3.26,4.32,2.97,4.2,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5592,5670,9.41,162.37,3.35,4.55,1.82,4.86,5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5117,789,3.59,78.92,5.31,3.52,7.52,2.57,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5175,4027,1.85,89.94,3.06,4.69,1.28,5.0,19,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2730,809,0.7,35.58,2.88,3.95,1.5,4.2,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
778,766,13.3,209.02,3.87,4.35,2.11,4.6,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5202,774,16.09,362.705,4.54,4.23,1.61,4.45,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
784,756,9.63,175.6,4.55,4.45,1.28,4.77,22,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4744,5174,8.5,143.76,3.44,4.23,1.94,4.51,18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
779,2740,10.31,125.0,7.5,3.02,4.16,2.7,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5592,835,1.78,45.18,4.13,4.41,2.24,4.72,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
829,789,5.98,81.16,4.09,3.57,2.28,3.19,10,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
749,5481,15.34,362.705,3.33,4.72,3.58,4.82,19,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4744,742,2.94,70.25,3.7,4.04,2.47,4.13,16,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
772,791,13.04,102.28,3.75,3.85,2.26,3.85,13,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
780,752,2.55,51.01,2.46,3.76,1.75,3.78,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
799,754,10.37,105.98,3.96,3.69,1.85,3.83,15,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
798,785,2.22,50.03,6.37,3.65,5.62,2.68,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
770,873,0.68,32.61,4.36,3.95,2.32,3.97,15,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
712,707,11.96,187.84,6.24,4.07,7.75,3.97,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
756,4966,6.94,80.82,4.36,4.23,3.14,4.09,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
790,763,2.02,48.96,3.52,3.94,1.9,4.08,16,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5592,781,0.61,32.61,2.84,4.3,1.83,4.35,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
774,2740,1.79,46.68,4.67,3.63,7.22,2.79,23,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5117,819,4.94,58.56,2.79,4.51,1.84,4.37,16,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
795,752,12.59,107.97,4.2,3.92,2.66,4.17,11,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4733,781,18.09,223.93,4.06,3.99,4.09,3.42,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5774,819,2.05,72.83,8.51,3.5,7.75,2.68,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
774,2773,2.43,40.91,3.08,4.46,1.83,4.51,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3546,763,2.26,75.83,2.44,4.4,1.28,5.0,11,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
763,827,2.12,58.98,8.77,3.3,4.91,2.7,7,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
771,4966,4.98,68.16,3.27,4.26,1.97,4.1,18,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
794,4464,13.67,176.39,5.56,4.12,2.77,4.22,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
761,773,4.01,53.71,3.52,4.09,1.62,4.12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4130,824,5.47,54.7,4.29,4.02,2.67,3.78,12,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2707,789,2.4,46.17,4.41,3.98,1.43,4.12,21,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
785,768,22.1,89.94,4.33,4.03,3.11,3.87,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
791,785,13.55,262.76,5.14,4.5,2.98,4.78,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4733,771,6.11,121.95,5.4,4.34,1.87,4.33,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3546,827,4.11,79.71,3.4,4.06,1.56,4.07,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5175,754,4.22,69.35,3.75,4.76,2.36,4.8,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5202,808,10.28,89.94,5.64,3.77,2.04,3.92,7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
788,732,1.85,57.01,2.68,4.27,2.54,4.3,20,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2730,3479,5.39,114.68,8.88,3.56,7.11,2.7,10,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5592,732,2.09,52.68,2.43,3.88,2.59,3.76,17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5592,3490,1.36,39.44,4.16,4.08,2.89,4.16,11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
777,773,3.53,48.14,4.97,3.84,2.77,3.91,12,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
772,796,2.99,43.38,4.14,3.94,2.66,4.46,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
769,2773,5.0,56.54,4.24,3.87,2.06,3.62,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3600,5481,7.5,104.96,4.13,4.42,2.76,4.88,21,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3716,3490,3.09,47.84,2.73,4.02,2.49,4.21,15,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
769,790,1.79,57.25,4.35,3.85,1.64,3.69,18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5774,763,4.07,69.61,5.09,3.54,2.95,3.28,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
785,5174,14.62,362.705,4.16,4.49,2.32,4.68,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4733,819,8.64,81.66,4.34,3.85,2.31,3.85,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4744,761,5.05,63.75,4.29,4.22,7.75,4.14,18,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4744,5481,12.46,159.46,8.37,3.33,7.4,2.45,15,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5592,3484,3.83,64.8,3.44,4.03,1.91,4.11,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5175,783,4.47,92.28,6.3,3.31,6.87,2.59,17,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4744,3584,6.25,96.28,3.52,4.2,3.72,4.09,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3716,5670,5.95,76.39,3.26,4.29,2.79,4.28,19,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
784,3490,0.61,39.31,2.43,3.68,2.26,3.67,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
794,4966,14.32,214.69,8.34,4.04,7.75,2.68,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
764,802,6.77,124.47,5.28,4.09,2.6,4.19,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
813,819,6.4,78.63,6.19,3.13,6.4,2.51,22,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4744,2773,11.04,121.16,5.22,4.08,1.78,4.21,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5592,5174,3.49,46.96,8.05,3.12,7.75,2.15,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3534,4901,24.11,181.28,9.46,2.84,7.72,2.19,14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4130,4870,0.59,39.54,3.86,4.04,3.45,3.89,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3534,5481,26.93,244.34,4.19,4.24,3.2,4.24,18,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
702,5670,3.88,43.65,3.0,4.07,3.38,3.65,21,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4744,781,3.67,106.61,4.78,4.04,5.4,2.52,18,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
784,766,2.03,50.35,3.78,4.23,2.79,4.3,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
782,771,18.97,241.06,3.75,3.75,4.06,3.66,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4130,763,26.41,362.705,4.34,4.27,3.57,4.34,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
702,4901,1.65,50.04,4.03,3.83,1.28,3.99,19,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
774,3584,6.09,148.37,4.28,4.4,3.66,4.33,19,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
758,760,18.02,221.6,3.22,4.03,2.21,4.18,16,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5774,815,4.85,68.68,9.46,2.91,4.95,2.51,14,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
813,4966,10.17,185.25,4.32,4.25,2.06,4.6,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3600,4966,7.76,109.65,2.76,3.81,2.87,3.61,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
751,799,10.9,97.99,2.87,3.53,6.58,2.75,6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,3490,2.76,43.8,2.82,4.55,2.39,4.57,16,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
746,3484,19.82,267.53,3.44,4.39,2.03,4.2,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
813,3584,0.65,37.36,3.57,3.47,1.72,3.46,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
834,807,3.73,51.26,4.76,4.41,3.25,4.04,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5117,4027,5.31,56.37,4.97,4.03,1.37,4.09,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5592,2583,10.74,128.11,5.13,4.03,2.46,4.01,11,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5117,710,3.89,76.83,3.3,4.02,1.52,4.2,19,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
761,758,1.39,51.0,6.5,3.63,5.73,2.97,21,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2730,3584,0.43,33.52,2.43,4.37,2.29,4.41,18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4744,5670,0.43,32.61,2.93,4.4,2.15,4.36,22,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
784,768,18.39,227.5,9.46,3.1,7.75,2.33,16,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2707,752,3.76,65.19,3.45,4.33,2.8,4.36,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
768,2773,26.93,301.77,7.27,3.38,7.75,2.15,19,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
761,4966,7.69,69.37,6.12,3.54,5.27,2.59,23,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5202,3479,2.04,45.67,2.98,3.92,2.43,3.8,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
769,4870,9.78,190.38,4.02,4.26,7.75,4.34,11,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2499,4966,2.22,50.32,9.46,2.98,5.66,2.4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4733,767,1.55,48.73,2.43,4.41,1.28,4.8,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5175,5481,2.72,54.69,3.44,4.2,2.68,4.41,10,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5202,788,7.7,198.43,4.14,4.39,3.63,4.62,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
800,4901,20.07,244.42,4.33,4.45,1.91,4.54,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4130,752,0.43,32.61,4.75,4.7,1.65,4.87,7,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
784,752,0.49,37.93,2.43,4.38,3.44,4.58,18,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
785,5670,26.93,362.705,9.46,3.74,7.33,3.25,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5202,754,3.03,50.25,4.07,3.59,3.39,3.53,16,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5202,756,14.35,179.71,5.22,4.19,1.28,4.38,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,807,23.53,176.54,5.33,3.48,4.55,2.92,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
761,5670,0.43,32.61,2.62,4.56,1.28,5.0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3716,763,10.79,87.33,4.44,3.8,2.56,3.72,6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5117,798,4.1,67.04,4.79,4.43,2.83,4.52,21,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
834,763,0.5,35.24,3.61,3.81,2.64,3.63,19,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
811,752,3.39,97.76,8.99,3.76,7.15,2.86,17,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
788,3479,8.2,95.76,5.86,3.08,3.0,2.62,14,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
758,2583,0.6,38.61,2.95,4.19,3.38,3.91,9,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3600,5670,26.93,362.705,6.4,4.31,2.66,4.72,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
834,763,0.43,38.82,2.9,4.62,1.44,4.86,9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4130,786,12.54,169.49,4.28,4.2,2.08,4.18,12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4130,4901,0.43,34.78,4.65,3.73,1.28,3.79,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
